Name,Scope Project1,
File,E:\LN2min.csv,
Starttime of export,133327233574060000,Sonntag, 2. Juli 2023,00:15:57.406
Endtime of export,133327234774160000,Sonntag, 2. Juli 2023,00:17:57.416


Name,ELM3602_Ch1_Value_ScaledSend,Name,ELM3604_Ch3_Value_ScaledSend,Name,ELM3604_Ch1_Value_ScaledSend,Name,ELM3604_Ch2_Value_ScaledSend
SymbolComment,,SymbolComment,,SymbolComment,Sendewert über OPC-UA wenn DINT,SymbolComment,
Data-Type,INT32,Data-Type,INT32,Data-Type,INT32,Data-Type,INT32
SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5
VariableSize,4,VariableSize,4,VariableSize,4,VariableSize,4
SymbolBased,True,SymbolBased,True,SymbolBased,True,SymbolBased,True
IndexGroup,61472,IndexGroup,61472,IndexGroup,61472,IndexGroup,61472
IndexOffset,469360,IndexOffset,472128,IndexOffset,470744,IndexOffset,471436
SymbolName,Messdaten.ELM3602_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch3_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch2_Value_ScaledSend
NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1
Port,851,Port,851,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0

133327234001660000,-16,133327234001660000,-1,133327234001660000,1,133327234001660000,0
133327234001710000,-35,133327234001710000,-2,133327234001710000,-1,133327234001710000,1
133327234001760000,12,133327234001760000,0,133327234001760000,0,133327234001760000,-2
133327234001810000,3,133327234001810000,2,133327234001810000,0,133327234001810000,-3
133327234001860000,14,133327234001860000,2,133327234001860000,-1,133327234001860000,-3
133327234001910000,17,133327234001910000,3,133327234001910000,0,133327234001910000,0
133327234001960000,4,133327234001960000,-3,133327234001960000,0,133327234001960000,3
133327234002010000,-4,133327234002010000,-4,133327234002010000,0,133327234002010000,0
133327234002060000,20,133327234002060000,-4,133327234002060000,2,133327234002060000,-2
133327234002110000,13,133327234002110000,2,133327234002110000,1,133327234002110000,-2
133327234002160000,50,133327234002160000,3,133327234002160000,1,133327234002160000,-2
133327234002210000,8,133327234002210000,0,133327234002210000,-2,133327234002210000,0
133327234002260000,11,133327234002260000,-2,133327234002260000,1,133327234002260000,-1
133327234002310000,-2,133327234002310000,-1,133327234002310000,1,133327234002310000,0
133327234002360000,13,133327234002360000,-1,133327234002360000,0,133327234002360000,1
133327234002410000,10,133327234002410000,1,133327234002410000,-2,133327234002410000,0
133327234002460000,1,133327234002460000,0,133327234002460000,0,133327234002460000,3
133327234002510000,6,133327234002510000,2,133327234002510000,1,133327234002510000,-1
133327234002560000,29,133327234002560000,3,133327234002560000,-2,133327234002560000,4
133327234002610000,-17,133327234002610000,1,133327234002610000,1,133327234002610000,-2
133327234002660000,4,133327234002660000,-2,133327234002660000,1,133327234002660000,-2
133327234002710000,12,133327234002710000,-4,133327234002710000,-1,133327234002710000,3
133327234002760000,-9,133327234002760000,2,133327234002760000,-1,133327234002760000,0
133327234002810000,-9,133327234002810000,1,133327234002810000,1,133327234002810000,1
133327234002860000,0,133327234002860000,2,133327234002860000,1,133327234002860000,-2
133327234002910000,5,133327234002910000,0,133327234002910000,-2,133327234002910000,2
133327234002960000,-6,133327234002960000,0,133327234002960000,0,133327234002960000,-2
133327234003010000,14,133327234003010000,0,133327234003010000,0,133327234003010000,2
133327234003060000,10,133327234003060000,-5,133327234003060000,1,133327234003060000,0
133327234003110000,-22,133327234003110000,-4,133327234003110000,0,133327234003110000,-4
133327234003160000,14,133327234003160000,-2,133327234003160000,1,133327234003160000,0
133327234003210000,-7,133327234003210000,-1,133327234003210000,0,133327234003210000,2
133327234003260000,0,133327234003260000,1,133327234003260000,-3,133327234003260000,-2
133327234003310000,-7,133327234003310000,0,133327234003310000,0,133327234003310000,-1
133327234003360000,-3,133327234003360000,-1,133327234003360000,0,133327234003360000,1
133327234003410000,0,133327234003410000,0,133327234003410000,1,133327234003410000,1
133327234003460000,-12,133327234003460000,-1,133327234003460000,-1,133327234003460000,2
133327234003510000,3,133327234003510000,3,133327234003510000,2,133327234003510000,1
133327234003560000,12,133327234003560000,1,133327234003560000,2,133327234003560000,-1
133327234003610000,16,133327234003610000,1,133327234003610000,-2,133327234003610000,0
133327234003660000,21,133327234003660000,-3,133327234003660000,1,133327234003660000,-2
133327234003710000,-18,133327234003710000,0,133327234003710000,2,133327234003710000,2
133327234003760000,8,133327234003760000,-2,133327234003760000,1,133327234003760000,0
133327234003810000,0,133327234003810000,-2,133327234003810000,-2,133327234003810000,4
133327234003860000,8,133327234003860000,0,133327234003860000,1,133327234003860000,2
133327234003910000,-9,133327234003910000,-2,133327234003910000,1,133327234003910000,4
133327234003960000,13,133327234003960000,-1,133327234003960000,1,133327234003960000,-4
133327234004010000,-4,133327234004010000,4,133327234004010000,-3,133327234004010000,0
133327234004060000,17,133327234004060000,-3,133327234004060000,0,133327234004060000,2
133327234004110000,11,133327234004110000,-2,133327234004110000,3,133327234004110000,-2
133327234004160000,5,133327234004160000,-4,133327234004160000,-1,133327234004160000,0
133327234004210000,10,133327234004210000,1,133327234004210000,-1,133327234004210000,0
133327234004260000,13,133327234004260000,1,133327234004260000,-2,133327234004260000,1
133327234004310000,17,133327234004310000,-2,133327234004310000,0,133327234004310000,2
133327234004360000,18,133327234004360000,-2,133327234004360000,2,133327234004360000,-2
133327234004410000,-13,133327234004410000,-1,133327234004410000,1,133327234004410000,-2
133327234004460000,10,133327234004460000,1,133327234004460000,1,133327234004460000,1
133327234004510000,13,133327234004510000,4,133327234004510000,3,133327234004510000,-1
133327234004560000,-2,133327234004560000,-2,133327234004560000,3,133327234004560000,0
133327234004610000,-40,133327234004610000,-1,133327234004610000,-1,133327234004610000,0
133327234004660000,3,133327234004660000,0,133327234004660000,-1,133327234004660000,-5
133327234004710000,-14,133327234004710000,2,133327234004710000,0,133327234004710000,2
133327234004760000,4,133327234004760000,-1,133327234004760000,-2,133327234004760000,-4
133327234004810000,-40,133327234004810000,-3,133327234004810000,-3,133327234004810000,1
133327234004860000,-7,133327234004860000,-3,133327234004860000,-2,133327234004860000,2
133327234004910000,14,133327234004910000,0,133327234004910000,0,133327234004910000,1
133327234004960000,5,133327234004960000,0,133327234004960000,-1,133327234004960000,2
133327234005010000,1,133327234005010000,2,133327234005010000,0,133327234005010000,0
133327234005060000,-22,133327234005060000,-1,133327234005060000,-4,133327234005060000,3
133327234005110000,8,133327234005110000,2,133327234005110000,-4,133327234005110000,-2
133327234005160000,11,133327234005160000,1,133327234005160000,2,133327234005160000,-1
133327234005210000,-34,133327234005210000,3,133327234005210000,0,133327234005210000,-1
133327234005260000,33,133327234005260000,-1,133327234005260000,1,133327234005260000,1
133327234005310000,-14,133327234005310000,-3,133327234005310000,3,133327234005310000,2
133327234005360000,14,133327234005360000,2,133327234005360000,0,133327234005360000,0
133327234005410000,17,133327234005410000,3,133327234005410000,1,133327234005410000,0
133327234005460000,34,133327234005460000,0,133327234005460000,-1,133327234005460000,3
133327234005510000,20,133327234005510000,-2,133327234005510000,1,133327234005510000,1
133327234005560000,18,133327234005560000,1,133327234005560000,1,133327234005560000,0
133327234005610000,-6,133327234005610000,2,133327234005610000,4,133327234005610000,-2
133327234005660000,3,133327234005660000,-2,133327234005660000,-1,133327234005660000,1
133327234005710000,-9,133327234005710000,1,133327234005710000,1,133327234005710000,-3
133327234005760000,24,133327234005760000,1,133327234005760000,2,133327234005760000,1
133327234005810000,7,133327234005810000,1,133327234005810000,2,133327234005810000,1
133327234005860000,-12,133327234005860000,-1,133327234005860000,0,133327234005860000,-1
133327234005910000,-3,133327234005910000,0,133327234005910000,0,133327234005910000,0
133327234005960000,3,133327234005960000,-2,133327234005960000,2,133327234005960000,2
133327234006010000,25,133327234006010000,1,133327234006010000,2,133327234006010000,1
133327234006060000,-8,133327234006060000,0,133327234006060000,4,133327234006060000,0
133327234006110000,3,133327234006110000,1,133327234006110000,0,133327234006110000,2
133327234006160000,-6,133327234006160000,0,133327234006160000,2,133327234006160000,0
133327234006210000,-5,133327234006210000,-2,133327234006210000,1,133327234006210000,2
133327234006260000,31,133327234006260000,-1,133327234006260000,-2,133327234006260000,-2
133327234006310000,-16,133327234006310000,-1,133327234006310000,-1,133327234006310000,1
133327234006360000,6,133327234006360000,2,133327234006360000,1,133327234006360000,-2
133327234006410000,23,133327234006410000,1,133327234006410000,-1,133327234006410000,2
133327234006460000,-20,133327234006460000,0,133327234006460000,2,133327234006460000,1
133327234006510000,1,133327234006510000,0,133327234006510000,0,133327234006510000,-3
133327234006560000,-22,133327234006560000,-3,133327234006560000,2,133327234006560000,1
133327234006610000,-7,133327234006610000,-1,133327234006610000,0,133327234006610000,0
133327234006660000,8,133327234006660000,0,133327234006660000,2,133327234006660000,2
133327234006710000,-11,133327234006710000,0,133327234006710000,-3,133327234006710000,2
133327234006760000,-6,133327234006760000,3,133327234006760000,-3,133327234006760000,-1
133327234006810000,17,133327234006810000,1,133327234006810000,-2,133327234006810000,0
133327234006860000,11,133327234006860000,0,133327234006860000,-1,133327234006860000,3
133327234006910000,-21,133327234006910000,-2,133327234006910000,1,133327234006910000,3
133327234006960000,-2,133327234006960000,0,133327234006960000,-3,133327234006960000,1
133327234007010000,-9,133327234007010000,3,133327234007010000,1,133327234007010000,0
133327234007060000,8,133327234007060000,0,133327234007060000,0,133327234007060000,1
133327234007110000,27,133327234007110000,-1,133327234007110000,1,133327234007110000,0
133327234007160000,-10,133327234007160000,3,133327234007160000,1,133327234007160000,-1
133327234007210000,15,133327234007210000,3,133327234007210000,-2,133327234007210000,0
133327234007260000,-9,133327234007260000,1,133327234007260000,0,133327234007260000,0
133327234007310000,2,133327234007310000,-4,133327234007310000,2,133327234007310000,1
133327234007360000,-4,133327234007360000,2,133327234007360000,-1,133327234007360000,1
133327234007410000,-6,133327234007410000,2,133327234007410000,-3,133327234007410000,0
133327234007460000,10,133327234007460000,-1,133327234007460000,-4,133327234007460000,-1
133327234007510000,13,133327234007510000,6,133327234007510000,0,133327234007510000,1
133327234007560000,10,133327234007560000,1,133327234007560000,1,133327234007560000,1
133327234007610000,-14,133327234007610000,-2,133327234007610000,-4,133327234007610000,0
133327234007660000,-15,133327234007660000,3,133327234007660000,-3,133327234007660000,1
133327234007710000,9,133327234007710000,3,133327234007710000,-2,133327234007710000,-1
133327234007760000,4,133327234007760000,3,133327234007760000,2,133327234007760000,2
133327234007810000,-1,133327234007810000,1,133327234007810000,2,133327234007810000,0
133327234007860000,15,133327234007860000,-1,133327234007860000,-1,133327234007860000,2
133327234007910000,13,133327234007910000,-1,133327234007910000,-1,133327234007910000,-3
133327234007960000,-4,133327234007960000,-1,133327234007960000,-2,133327234007960000,0
133327234008010000,3,133327234008010000,2,133327234008010000,0,133327234008010000,-1
133327234008060000,4,133327234008060000,1,133327234008060000,3,133327234008060000,-1
133327234008110000,32,133327234008110000,4,133327234008110000,-1,133327234008110000,2
133327234008160000,4,133327234008160000,1,133327234008160000,-3,133327234008160000,-1
133327234008210000,-17,133327234008210000,1,133327234008210000,0,133327234008210000,-1
133327234008260000,-9,133327234008260000,-1,133327234008260000,1,133327234008260000,-3
133327234008310000,-9,133327234008310000,-3,133327234008310000,4,133327234008310000,-5
133327234008360000,-3,133327234008360000,3,133327234008360000,0,133327234008360000,-4
133327234008410000,-14,133327234008410000,1,133327234008410000,1,133327234008410000,-3
133327234008460000,16,133327234008460000,0,133327234008460000,0,133327234008460000,-1
133327234008510000,-4,133327234008510000,-2,133327234008510000,2,133327234008510000,0
133327234008560000,-15,133327234008560000,0,133327234008560000,0,133327234008560000,1
133327234008610000,9,133327234008610000,0,133327234008610000,-2,133327234008610000,-2
133327234008660000,-4,133327234008660000,1,133327234008660000,2,133327234008660000,-2
133327234008710000,-11,133327234008710000,1,133327234008710000,0,133327234008710000,-1
133327234008760000,5,133327234008760000,2,133327234008760000,1,133327234008760000,-3
133327234008810000,0,133327234008810000,-3,133327234008810000,-3,133327234008810000,1
133327234008860000,-6,133327234008860000,0,133327234008860000,-1,133327234008860000,0
133327234008910000,0,133327234008910000,-3,133327234008910000,-2,133327234008910000,0
133327234008960000,-6,133327234008960000,1,133327234008960000,3,133327234008960000,0
133327234009010000,-3,133327234009010000,-2,133327234009010000,0,133327234009010000,-1
133327234009060000,-9,133327234009060000,2,133327234009060000,-1,133327234009060000,-3
133327234009110000,-6,133327234009110000,0,133327234009110000,3,133327234009110000,1
133327234009160000,19,133327234009160000,-3,133327234009160000,0,133327234009160000,1
133327234009210000,18,133327234009210000,-3,133327234009210000,-1,133327234009210000,-1
133327234009260000,13,133327234009260000,0,133327234009260000,-2,133327234009260000,1
133327234009310000,17,133327234009310000,-1,133327234009310000,1,133327234009310000,-3
133327234009360000,6,133327234009360000,1,133327234009360000,0,133327234009360000,-2
133327234009410000,-26,133327234009410000,2,133327234009410000,2,133327234009410000,0
133327234009460000,0,133327234009460000,-4,133327234009460000,-1,133327234009460000,-2
133327234009510000,17,133327234009510000,3,133327234009510000,1,133327234009510000,0
133327234009560000,1,133327234009560000,-2,133327234009560000,-2,133327234009560000,-1
133327234009610000,13,133327234009610000,2,133327234009610000,1,133327234009610000,0
133327234009660000,2,133327234009660000,4,133327234009660000,3,133327234009660000,1
133327234009710000,-6,133327234009710000,-1,133327234009710000,0,133327234009710000,-3
133327234009760000,-2,133327234009760000,0,133327234009760000,-1,133327234009760000,0
133327234009810000,-21,133327234009810000,1,133327234009810000,0,133327234009810000,0
133327234009860000,13,133327234009860000,1,133327234009860000,0,133327234009860000,-2
133327234009910000,8,133327234009910000,1,133327234009910000,1,133327234009910000,0
133327234009960000,-16,133327234009960000,-2,133327234009960000,-2,133327234009960000,0
133327234010010000,-20,133327234010010000,0,133327234010010000,3,133327234010010000,0
133327234010060000,-14,133327234010060000,-2,133327234010060000,-1,133327234010060000,2
133327234010110000,2,133327234010110000,0,133327234010110000,-3,133327234010110000,2
133327234010160000,23,133327234010160000,1,133327234010160000,1,133327234010160000,-2
133327234010210000,-18,133327234010210000,3,133327234010210000,1,133327234010210000,1
133327234010260000,1,133327234010260000,1,133327234010260000,-1,133327234010260000,-1
133327234010310000,25,133327234010310000,-3,133327234010310000,0,133327234010310000,0
133327234010360000,-20,133327234010360000,1,133327234010360000,-2,133327234010360000,2
133327234010410000,9,133327234010410000,-1,133327234010410000,-1,133327234010410000,3
133327234010460000,2,133327234010460000,-1,133327234010460000,1,133327234010460000,-4
133327234010510000,0,133327234010510000,-2,133327234010510000,-1,133327234010510000,-1
133327234010560000,-1,133327234010560000,-3,133327234010560000,-1,133327234010560000,1
133327234010610000,13,133327234010610000,2,133327234010610000,1,133327234010610000,0
133327234010660000,0,133327234010660000,1,133327234010660000,-3,133327234010660000,-1
133327234010710000,0,133327234010710000,-2,133327234010710000,1,133327234010710000,1
133327234010760000,0,133327234010760000,1,133327234010760000,1,133327234010760000,0
133327234010810000,8,133327234010810000,0,133327234010810000,1,133327234010810000,3
133327234010860000,-4,133327234010860000,0,133327234010860000,-2,133327234010860000,-1
133327234010910000,-14,133327234010910000,-3,133327234010910000,-1,133327234010910000,-4
133327234010960000,9,133327234010960000,-2,133327234010960000,1,133327234010960000,2
133327234011010000,3,133327234011010000,1,133327234011010000,1,133327234011010000,-3
133327234011060000,-7,133327234011060000,0,133327234011060000,0,133327234011060000,-1
133327234011110000,0,133327234011110000,-2,133327234011110000,0,133327234011110000,-3
133327234011160000,-5,133327234011160000,1,133327234011160000,0,133327234011160000,-2
133327234011210000,-13,133327234011210000,-3,133327234011210000,1,133327234011210000,-1
133327234011260000,0,133327234011260000,-1,133327234011260000,0,133327234011260000,2
133327234011310000,9,133327234011310000,0,133327234011310000,-3,133327234011310000,1
133327234011360000,-17,133327234011360000,2,133327234011360000,-2,133327234011360000,-1
133327234011410000,-10,133327234011410000,1,133327234011410000,-1,133327234011410000,-1
133327234011460000,26,133327234011460000,3,133327234011460000,2,133327234011460000,-2
133327234011510000,-1,133327234011510000,-1,133327234011510000,2,133327234011510000,-1
133327234011560000,-19,133327234011560000,-1,133327234011560000,1,133327234011560000,-1
133327234011610000,18,133327234011610000,-1,133327234011610000,1,133327234011610000,-1
133327234011660000,-3,133327234011660000,3,133327234011660000,3,133327234011660000,-2
133327234011710000,11,133327234011710000,1,133327234011710000,0,133327234011710000,2
133327234011760000,13,133327234011760000,3,133327234011760000,2,133327234011760000,0
133327234011810000,2,133327234011810000,-1,133327234011810000,1,133327234011810000,-3
133327234011860000,-2,133327234011860000,-1,133327234011860000,0,133327234011860000,-3
133327234011910000,7,133327234011910000,1,133327234011910000,1,133327234011910000,3
133327234011960000,-10,133327234011960000,-2,133327234011960000,-1,133327234011960000,-1
133327234012010000,0,133327234012010000,-5,133327234012010000,0,133327234012010000,0
133327234012060000,16,133327234012060000,-2,133327234012060000,-2,133327234012060000,-3
133327234012110000,2,133327234012110000,0,133327234012110000,1,133327234012110000,4
133327234012160000,-20,133327234012160000,3,133327234012160000,-1,133327234012160000,0
133327234012210000,-15,133327234012210000,2,133327234012210000,-1,133327234012210000,-2
133327234012260000,-2,133327234012260000,1,133327234012260000,-1,133327234012260000,-3
133327234012310000,10,133327234012310000,-2,133327234012310000,0,133327234012310000,-2
133327234012360000,-12,133327234012360000,-2,133327234012360000,4,133327234012360000,0
133327234012410000,5,133327234012410000,-2,133327234012410000,-1,133327234012410000,-2
133327234012460000,15,133327234012460000,-2,133327234012460000,1,133327234012460000,0
133327234012510000,-12,133327234012510000,2,133327234012510000,-3,133327234012510000,-1
133327234012560000,7,133327234012560000,1,133327234012560000,1,133327234012560000,-3
133327234012610000,0,133327234012610000,-4,133327234012610000,-2,133327234012610000,2
133327234012660000,2,133327234012660000,1,133327234012660000,-3,133327234012660000,1
133327234012710000,3,133327234012710000,0,133327234012710000,1,133327234012710000,2
133327234012760000,-2,133327234012760000,2,133327234012760000,-3,133327234012760000,-1
133327234012810000,-13,133327234012810000,3,133327234012810000,-3,133327234012810000,3
133327234012860000,-20,133327234012860000,-1,133327234012860000,2,133327234012860000,-2
133327234012910000,12,133327234012910000,-1,133327234012910000,0,133327234012910000,1
133327234012960000,13,133327234012960000,-3,133327234012960000,-3,133327234012960000,1
133327234013010000,-16,133327234013010000,-1,133327234013010000,1,133327234013010000,-1
133327234013060000,-1,133327234013060000,3,133327234013060000,0,133327234013060000,1
133327234013110000,-12,133327234013110000,0,133327234013110000,-1,133327234013110000,-3
133327234013160000,-5,133327234013160000,-2,133327234013160000,-4,133327234013160000,-1
133327234013210000,4,133327234013210000,0,133327234013210000,1,133327234013210000,-1
133327234013260000,-26,133327234013260000,0,133327234013260000,-1,133327234013260000,-2
133327234013310000,6,133327234013310000,2,133327234013310000,2,133327234013310000,1
133327234013360000,12,133327234013360000,-1,133327234013360000,2,133327234013360000,-1
133327234013410000,-11,133327234013410000,2,133327234013410000,2,133327234013410000,1
133327234013460000,5,133327234013460000,0,133327234013460000,0,133327234013460000,-1
133327234013510000,-17,133327234013510000,0,133327234013510000,2,133327234013510000,0
133327234013560000,-28,133327234013560000,1,133327234013560000,2,133327234013560000,1
133327234013610000,-6,133327234013610000,1,133327234013610000,-1,133327234013610000,0
133327234013660000,-3,133327234013660000,1,133327234013660000,1,133327234013660000,1
133327234013710000,18,133327234013710000,1,133327234013710000,0,133327234013710000,-1
133327234013760000,-17,133327234013760000,-2,133327234013760000,2,133327234013760000,0
133327234013810000,0,133327234013810000,-2,133327234013810000,-1,133327234013810000,-3
133327234013860000,10,133327234013860000,-1,133327234013860000,0,133327234013860000,0
133327234013910000,-4,133327234013910000,0,133327234013910000,0,133327234013910000,0
133327234013960000,-8,133327234013960000,0,133327234013960000,2,133327234013960000,-2
133327234014010000,10,133327234014010000,-2,133327234014010000,0,133327234014010000,-1
133327234014060000,-5,133327234014060000,-2,133327234014060000,-1,133327234014060000,-4
133327234014110000,-1,133327234014110000,-2,133327234014110000,0,133327234014110000,-3
133327234014160000,-4,133327234014160000,0,133327234014160000,-3,133327234014160000,-1
133327234014210000,7,133327234014210000,1,133327234014210000,0,133327234014210000,-2
133327234014260000,0,133327234014260000,-1,133327234014260000,2,133327234014260000,1
133327234014310000,-23,133327234014310000,1,133327234014310000,2,133327234014310000,-2
133327234014360000,-10,133327234014360000,-1,133327234014360000,-3,133327234014360000,0
133327234014410000,7,133327234014410000,0,133327234014410000,4,133327234014410000,2
133327234014460000,10,133327234014460000,-1,133327234014460000,0,133327234014460000,-2
133327234014510000,-2,133327234014510000,-1,133327234014510000,2,133327234014510000,-2
133327234014560000,-2,133327234014560000,-2,133327234014560000,-1,133327234014560000,0
133327234014610000,11,133327234014610000,2,133327234014610000,1,133327234014610000,-1
133327234014660000,-4,133327234014660000,-1,133327234014660000,0,133327234014660000,0
133327234014710000,6,133327234014710000,1,133327234014710000,-1,133327234014710000,-1
133327234014760000,-27,133327234014760000,-3,133327234014760000,3,133327234014760000,-1
133327234014810000,-9,133327234014810000,2,133327234014810000,2,133327234014810000,-2
133327234014860000,18,133327234014860000,-3,133327234014860000,3,133327234014860000,1
133327234014910000,24,133327234014910000,5,133327234014910000,-2,133327234014910000,1
133327234014960000,-2,133327234014960000,-2,133327234014960000,-1,133327234014960000,-1
133327234015010000,3,133327234015010000,2,133327234015010000,0,133327234015010000,-5
133327234015060000,-6,133327234015060000,-1,133327234015060000,-1,133327234015060000,2
133327234015110000,-10,133327234015110000,-1,133327234015110000,1,133327234015110000,-1
133327234015160000,-19,133327234015160000,3,133327234015160000,0,133327234015160000,1
133327234015210000,-16,133327234015210000,1,133327234015210000,-2,133327234015210000,1
133327234015260000,6,133327234015260000,3,133327234015260000,3,133327234015260000,-1
133327234015310000,23,133327234015310000,0,133327234015310000,-5,133327234015310000,0
133327234015360000,24,133327234015360000,-7,133327234015360000,1,133327234015360000,0
133327234015410000,-3,133327234015410000,-2,133327234015410000,2,133327234015410000,0
133327234015460000,14,133327234015460000,-2,133327234015460000,0,133327234015460000,-1
133327234015510000,0,133327234015510000,0,133327234015510000,3,133327234015510000,0
133327234015560000,-6,133327234015560000,-1,133327234015560000,1,133327234015560000,-1
133327234015610000,14,133327234015610000,3,133327234015610000,1,133327234015610000,2
133327234015660000,4,133327234015660000,2,133327234015660000,-3,133327234015660000,0
133327234015710000,14,133327234015710000,0,133327234015710000,3,133327234015710000,-3
133327234015760000,12,133327234015760000,0,133327234015760000,-2,133327234015760000,-4
133327234015810000,13,133327234015810000,2,133327234015810000,2,133327234015810000,1
133327234015860000,9,133327234015860000,-3,133327234015860000,-1,133327234015860000,-2
133327234015910000,-21,133327234015910000,2,133327234015910000,2,133327234015910000,1
133327234015960000,-2,133327234015960000,0,133327234015960000,-2,133327234015960000,1
133327234016010000,2,133327234016010000,1,133327234016010000,-1,133327234016010000,-1
133327234016060000,22,133327234016060000,1,133327234016060000,0,133327234016060000,-2
133327234016110000,-5,133327234016110000,-3,133327234016110000,0,133327234016110000,1
133327234016160000,0,133327234016160000,2,133327234016160000,1,133327234016160000,2
133327234016210000,6,133327234016210000,0,133327234016210000,0,133327234016210000,2
133327234016260000,-2,133327234016260000,-2,133327234016260000,1,133327234016260000,-2
133327234016310000,-3,133327234016310000,0,133327234016310000,3,133327234016310000,1
133327234016360000,-2,133327234016360000,0,133327234016360000,-4,133327234016360000,0
133327234016410000,12,133327234016410000,1,133327234016410000,1,133327234016410000,-1
133327234016460000,-10,133327234016460000,0,133327234016460000,-1,133327234016460000,0
133327234016510000,-3,133327234016510000,2,133327234016510000,0,133327234016510000,-3
133327234016560000,-11,133327234016560000,1,133327234016560000,1,133327234016560000,2
133327234016610000,-16,133327234016610000,2,133327234016610000,2,133327234016610000,-1
133327234016660000,-7,133327234016660000,3,133327234016660000,0,133327234016660000,2
133327234016710000,-10,133327234016710000,0,133327234016710000,2,133327234016710000,0
133327234016760000,39,133327234016760000,0,133327234016760000,1,133327234016760000,2
133327234016810000,-20,133327234016810000,-2,133327234016810000,-2,133327234016810000,-1
133327234016860000,8,133327234016860000,-2,133327234016860000,-2,133327234016860000,-2
133327234016910000,-7,133327234016910000,2,133327234016910000,1,133327234016910000,2
133327234016960000,-24,133327234016960000,1,133327234016960000,-1,133327234016960000,-1
133327234017010000,13,133327234017010000,3,133327234017010000,-4,133327234017010000,-1
133327234017060000,-5,133327234017060000,-1,133327234017060000,0,133327234017060000,3
133327234017110000,8,133327234017110000,-2,133327234017110000,-1,133327234017110000,0
133327234017160000,-1,133327234017160000,0,133327234017160000,3,133327234017160000,0
133327234017210000,13,133327234017210000,-1,133327234017210000,0,133327234017210000,-1
133327234017260000,6,133327234017260000,0,133327234017260000,-2,133327234017260000,1
133327234017310000,12,133327234017310000,3,133327234017310000,1,133327234017310000,4
133327234017360000,-24,133327234017360000,-4,133327234017360000,0,133327234017360000,-5
133327234017410000,-21,133327234017410000,-1,133327234017410000,-1,133327234017410000,1
133327234017460000,4,133327234017460000,-1,133327234017460000,1,133327234017460000,3
133327234017510000,1,133327234017510000,2,133327234017510000,1,133327234017510000,-2
133327234017560000,7,133327234017560000,0,133327234017560000,-1,133327234017560000,1
133327234017610000,-14,133327234017610000,-2,133327234017610000,3,133327234017610000,0
133327234017660000,21,133327234017660000,0,133327234017660000,1,133327234017660000,1
133327234017710000,13,133327234017710000,1,133327234017710000,-1,133327234017710000,0
133327234017760000,0,133327234017760000,0,133327234017760000,1,133327234017760000,-3
133327234017810000,-12,133327234017810000,-2,133327234017810000,0,133327234017810000,0
133327234017860000,20,133327234017860000,3,133327234017860000,0,133327234017860000,-1
133327234017910000,-7,133327234017910000,1,133327234017910000,-2,133327234017910000,-2
133327234017960000,-2,133327234017960000,2,133327234017960000,-1,133327234017960000,2
133327234018010000,7,133327234018010000,3,133327234018010000,2,133327234018010000,-3
133327234018060000,-2,133327234018060000,-3,133327234018060000,0,133327234018060000,1
133327234018110000,3,133327234018110000,0,133327234018110000,1,133327234018110000,1
133327234018160000,-14,133327234018160000,1,133327234018160000,-1,133327234018160000,1
133327234018210000,24,133327234018210000,-1,133327234018210000,-1,133327234018210000,0
133327234018260000,-4,133327234018260000,4,133327234018260000,2,133327234018260000,1
133327234018310000,8,133327234018310000,-1,133327234018310000,-1,133327234018310000,-1
133327234018360000,-8,133327234018360000,-2,133327234018360000,-1,133327234018360000,-1
133327234018410000,-3,133327234018410000,0,133327234018410000,-5,133327234018410000,1
133327234018460000,-18,133327234018460000,-2,133327234018460000,2,133327234018460000,-1
133327234018510000,22,133327234018510000,-1,133327234018510000,-5,133327234018510000,0
133327234018560000,11,133327234018560000,-1,133327234018560000,2,133327234018560000,-1
133327234018610000,3,133327234018610000,-1,133327234018610000,1,133327234018610000,1
133327234018660000,31,133327234018660000,2,133327234018660000,2,133327234018660000,2
133327234018710000,-9,133327234018710000,0,133327234018710000,-2,133327234018710000,0
133327234018760000,27,133327234018760000,-2,133327234018760000,-2,133327234018760000,-1
133327234018810000,-4,133327234018810000,-3,133327234018810000,2,133327234018810000,-2
133327234018860000,14,133327234018860000,-4,133327234018860000,1,133327234018860000,-2
133327234018910000,-19,133327234018910000,-2,133327234018910000,-1,133327234018910000,4
133327234018960000,9,133327234018960000,0,133327234018960000,0,133327234018960000,-2
