Name,Scope Project1,
File,E:\RT2min.csv,
Starttime of export,133340919360180000,Montag, 17. Juli 2023,20:25:36.018
Endtime of export,133340920560180000,Montag, 17. Juli 2023,20:27:36.018


Name,ELM3602_Ch1_Value_ScaledSend,Name,ELM3604_Ch3_Value_ScaledSend,Name,ELM3604_Ch1_Value_ScaledSend,Name,ELM3604_Ch2_Value_ScaledSend
SymbolComment,,SymbolComment,,SymbolComment,Sendewert über OPC-UA wenn DINT,SymbolComment,
Data-Type,INT32,Data-Type,INT32,Data-Type,INT32,Data-Type,INT32
SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5
VariableSize,4,VariableSize,4,VariableSize,4,VariableSize,4
SymbolBased,True,SymbolBased,True,SymbolBased,True,SymbolBased,True
IndexGroup,61472,IndexGroup,61472,IndexGroup,61472,IndexGroup,61472
IndexOffset,469360,IndexOffset,472128,IndexOffset,470744,IndexOffset,471436
SymbolName,Messdaten.ELM3602_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch3_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch2_Value_ScaledSend
NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1
Port,851,Port,851,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0

133340919855180000,17,133340919855180000,-2,133340919855180000,-3,133340919855180000,1
133340919855230000,-13,133340919855230000,-3,133340919855230000,-3,133340919855230000,-2
133340919855280000,17,133340919855280000,0,133340919855280000,-1,133340919855280000,0
133340919855330000,-14,133340919855330000,-1,133340919855330000,-2,133340919855330000,0
133340919855380000,5,133340919855380000,-3,133340919855380000,2,133340919855380000,-2
133340919855430000,-9,133340919855430000,-2,133340919855430000,0,133340919855430000,2
133340919855480000,-5,133340919855480000,-1,133340919855480000,0,133340919855480000,0
133340919855530000,-2,133340919855530000,2,133340919855530000,0,133340919855530000,0
133340919855580000,-5,133340919855580000,2,133340919855580000,2,133340919855580000,1
133340919855630000,18,133340919855630000,-2,133340919855630000,-3,133340919855630000,0
133340919855680000,-20,133340919855680000,-1,133340919855680000,-2,133340919855680000,1
133340919855730000,-2,133340919855730000,2,133340919855730000,-1,133340919855730000,-2
133340919855780000,6,133340919855780000,2,133340919855780000,-1,133340919855780000,3
133340919855830000,-9,133340919855830000,1,133340919855830000,-2,133340919855830000,0
133340919855880000,-11,133340919855880000,1,133340919855880000,0,133340919855880000,1
133340919855930000,10,133340919855930000,-1,133340919855930000,-1,133340919855930000,-1
133340919855980000,-2,133340919855980000,0,133340919855980000,-1,133340919855980000,-2
133340919856030000,0,133340919856030000,0,133340919856030000,-1,133340919856030000,-2
133340919856080000,0,133340919856080000,-2,133340919856080000,0,133340919856080000,2
133340919856130000,-18,133340919856130000,2,133340919856130000,4,133340919856130000,-3
133340919856180000,17,133340919856180000,1,133340919856180000,1,133340919856180000,-2
133340919856230000,-14,133340919856230000,-2,133340919856230000,3,133340919856230000,1
133340919856280000,19,133340919856280000,0,133340919856280000,0,133340919856280000,1
133340919856330000,6,133340919856330000,-3,133340919856330000,2,133340919856330000,0
133340919856380000,-17,133340919856380000,1,133340919856380000,-1,133340919856380000,-1
133340919856430000,19,133340919856430000,1,133340919856430000,2,133340919856430000,1
133340919856480000,19,133340919856480000,-1,133340919856480000,1,133340919856480000,-1
133340919856530000,23,133340919856530000,1,133340919856530000,-1,133340919856530000,1
133340919856580000,-10,133340919856580000,2,133340919856580000,0,133340919856580000,1
133340919856630000,-21,133340919856630000,-2,133340919856630000,-1,133340919856630000,-1
133340919856680000,-20,133340919856680000,0,133340919856680000,1,133340919856680000,-2
133340919856730000,1,133340919856730000,3,133340919856730000,-4,133340919856730000,-1
133340919856780000,2,133340919856780000,-1,133340919856780000,-1,133340919856780000,3
133340919856830000,12,133340919856830000,-2,133340919856830000,0,133340919856830000,-1
133340919856880000,13,133340919856880000,-2,133340919856880000,0,133340919856880000,0
133340919856930000,10,133340919856930000,3,133340919856930000,-1,133340919856930000,0
133340919856980000,12,133340919856980000,-2,133340919856980000,2,133340919856980000,3
133340919857030000,-7,133340919857030000,-1,133340919857030000,-2,133340919857030000,1
133340919857080000,7,133340919857080000,1,133340919857080000,1,133340919857080000,2
133340919857130000,17,133340919857130000,1,133340919857130000,1,133340919857130000,1
133340919857180000,-6,133340919857180000,1,133340919857180000,1,133340919857180000,2
133340919857230000,-24,133340919857230000,0,133340919857230000,2,133340919857230000,1
133340919857280000,-10,133340919857280000,-3,133340919857280000,-1,133340919857280000,-2
133340919857330000,13,133340919857330000,2,133340919857330000,0,133340919857330000,-2
133340919857380000,24,133340919857380000,1,133340919857380000,-2,133340919857380000,-1
133340919857430000,21,133340919857430000,-1,133340919857430000,0,133340919857430000,0
133340919857480000,-22,133340919857480000,-2,133340919857480000,2,133340919857480000,1
133340919857530000,-16,133340919857530000,-1,133340919857530000,-1,133340919857530000,0
133340919857580000,6,133340919857580000,-2,133340919857580000,2,133340919857580000,-1
133340919857630000,-12,133340919857630000,-2,133340919857630000,2,133340919857630000,1
133340919857680000,-12,133340919857680000,-3,133340919857680000,0,133340919857680000,-5
133340919857730000,-1,133340919857730000,0,133340919857730000,-1,133340919857730000,0
133340919857780000,8,133340919857780000,0,133340919857780000,3,133340919857780000,-2
133340919857830000,8,133340919857830000,0,133340919857830000,0,133340919857830000,0
133340919857880000,-14,133340919857880000,1,133340919857880000,-2,133340919857880000,-1
133340919857930000,-2,133340919857930000,-2,133340919857930000,-1,133340919857930000,2
133340919857980000,3,133340919857980000,2,133340919857980000,-3,133340919857980000,0
133340919858030000,6,133340919858030000,2,133340919858030000,1,133340919858030000,0
133340919858080000,-1,133340919858080000,-2,133340919858080000,-1,133340919858080000,1
133340919858130000,10,133340919858130000,1,133340919858130000,-2,133340919858130000,1
133340919858180000,1,133340919858180000,2,133340919858180000,-2,133340919858180000,0
133340919858230000,24,133340919858230000,-1,133340919858230000,0,133340919858230000,-1
133340919858280000,15,133340919858280000,-2,133340919858280000,0,133340919858280000,-1
133340919858330000,6,133340919858330000,-1,133340919858330000,-2,133340919858330000,-2
133340919858380000,16,133340919858380000,1,133340919858380000,-3,133340919858380000,0
133340919858430000,-18,133340919858430000,-1,133340919858430000,1,133340919858430000,-1
133340919858480000,-9,133340919858480000,0,133340919858480000,0,133340919858480000,-2
133340919858530000,4,133340919858530000,-1,133340919858530000,-2,133340919858530000,0
133340919858580000,-2,133340919858580000,4,133340919858580000,-2,133340919858580000,2
133340919858630000,-11,133340919858630000,1,133340919858630000,-1,133340919858630000,1
133340919858680000,11,133340919858680000,0,133340919858680000,2,133340919858680000,-1
133340919858730000,25,133340919858730000,1,133340919858730000,1,133340919858730000,-2
133340919858780000,3,133340919858780000,2,133340919858780000,1,133340919858780000,4
133340919858830000,8,133340919858830000,2,133340919858830000,-1,133340919858830000,0
133340919858880000,13,133340919858880000,4,133340919858880000,0,133340919858880000,-2
133340919858930000,-18,133340919858930000,-1,133340919858930000,-2,133340919858930000,-1
133340919858980000,-1,133340919858980000,3,133340919858980000,-1,133340919858980000,0
133340919859030000,-1,133340919859030000,1,133340919859030000,-2,133340919859030000,-1
133340919859080000,9,133340919859080000,-1,133340919859080000,-3,133340919859080000,1
133340919859130000,11,133340919859130000,-3,133340919859130000,0,133340919859130000,-1
133340919859180000,-2,133340919859180000,-2,133340919859180000,1,133340919859180000,0
133340919859230000,-27,133340919859230000,2,133340919859230000,-4,133340919859230000,-1
133340919859280000,-3,133340919859280000,0,133340919859280000,2,133340919859280000,-1
133340919859330000,1,133340919859330000,0,133340919859330000,0,133340919859330000,-1
133340919859380000,5,133340919859380000,0,133340919859380000,-1,133340919859380000,-3
133340919859430000,8,133340919859430000,-2,133340919859430000,0,133340919859430000,2
133340919859480000,35,133340919859480000,-1,133340919859480000,-1,133340919859480000,0
133340919859530000,1,133340919859530000,-2,133340919859530000,-1,133340919859530000,-3
133340919859580000,10,133340919859580000,1,133340919859580000,1,133340919859580000,1
133340919859630000,4,133340919859630000,-2,133340919859630000,2,133340919859630000,1
133340919859680000,2,133340919859680000,-2,133340919859680000,-1,133340919859680000,-1
133340919859730000,-1,133340919859730000,0,133340919859730000,2,133340919859730000,-2
133340919859780000,-10,133340919859780000,1,133340919859780000,1,133340919859780000,2
133340919859830000,46,133340919859830000,0,133340919859830000,0,133340919859830000,-2
133340919859880000,6,133340919859880000,1,133340919859880000,1,133340919859880000,3
133340919859930000,-9,133340919859930000,0,133340919859930000,0,133340919859930000,0
133340919859980000,-8,133340919859980000,-1,133340919859980000,-2,133340919859980000,-1
133340919860030000,19,133340919860030000,2,133340919860030000,0,133340919860030000,-3
133340919860080000,-7,133340919860080000,0,133340919860080000,2,133340919860080000,-2
133340919860130000,28,133340919860130000,-1,133340919860130000,0,133340919860130000,0
133340919860180000,3,133340919860180000,-4,133340919860180000,1,133340919860180000,2
133340919860230000,6,133340919860230000,-2,133340919860230000,-2,133340919860230000,-2
133340919860280000,-17,133340919860280000,3,133340919860280000,-1,133340919860280000,1
133340919860330000,1,133340919860330000,1,133340919860330000,1,133340919860330000,-2
133340919860380000,8,133340919860380000,0,133340919860380000,-1,133340919860380000,-1
133340919860430000,-10,133340919860430000,0,133340919860430000,1,133340919860430000,-1
133340919860480000,11,133340919860480000,3,133340919860480000,0,133340919860480000,-1
133340919860530000,-29,133340919860530000,0,133340919860530000,-2,133340919860530000,-2
133340919860580000,-8,133340919860580000,-2,133340919860580000,2,133340919860580000,-1
133340919860630000,13,133340919860630000,3,133340919860630000,1,133340919860630000,0
133340919860680000,17,133340919860680000,-3,133340919860680000,0,133340919860680000,1
133340919860730000,-29,133340919860730000,0,133340919860730000,1,133340919860730000,-1
133340919860780000,-20,133340919860780000,-2,133340919860780000,2,133340919860780000,0
133340919860830000,6,133340919860830000,0,133340919860830000,3,133340919860830000,2
133340919860880000,-10,133340919860880000,-1,133340919860880000,0,133340919860880000,-3
133340919860930000,-19,133340919860930000,2,133340919860930000,0,133340919860930000,0
133340919860980000,-4,133340919860980000,-2,133340919860980000,3,133340919860980000,0
133340919861030000,15,133340919861030000,1,133340919861030000,5,133340919861030000,1
133340919861080000,-27,133340919861080000,-1,133340919861080000,0,133340919861080000,0
133340919861130000,-2,133340919861130000,0,133340919861130000,-3,133340919861130000,1
133340919861180000,-8,133340919861180000,-3,133340919861180000,-2,133340919861180000,-1
133340919861230000,-7,133340919861230000,-1,133340919861230000,1,133340919861230000,1
133340919861280000,5,133340919861280000,-3,133340919861280000,1,133340919861280000,6
133340919861330000,-1,133340919861330000,0,133340919861330000,2,133340919861330000,6
133340919861380000,10,133340919861380000,-5,133340919861380000,-2,133340919861380000,-2
133340919861430000,-6,133340919861430000,1,133340919861430000,2,133340919861430000,-1
133340919861480000,15,133340919861480000,-1,133340919861480000,1,133340919861480000,-2
133340919861530000,8,133340919861530000,0,133340919861530000,1,133340919861530000,2
133340919861580000,-5,133340919861580000,-1,133340919861580000,-1,133340919861580000,1
133340919861630000,11,133340919861630000,0,133340919861630000,-1,133340919861630000,-2
133340919861680000,10,133340919861680000,-3,133340919861680000,-2,133340919861680000,0
133340919861730000,-25,133340919861730000,1,133340919861730000,0,133340919861730000,-2
133340919861780000,-8,133340919861780000,0,133340919861780000,-1,133340919861780000,2
133340919861830000,11,133340919861830000,-2,133340919861830000,-1,133340919861830000,0
133340919861880000,4,133340919861880000,-2,133340919861880000,-3,133340919861880000,1
133340919861930000,7,133340919861930000,-1,133340919861930000,-2,133340919861930000,0
133340919861980000,3,133340919861980000,0,133340919861980000,2,133340919861980000,-3
133340919862030000,-3,133340919862030000,-1,133340919862030000,-2,133340919862030000,0
133340919862080000,14,133340919862080000,1,133340919862080000,3,133340919862080000,2
133340919862130000,4,133340919862130000,0,133340919862130000,0,133340919862130000,0
133340919862180000,-12,133340919862180000,0,133340919862180000,2,133340919862180000,-1
133340919862230000,13,133340919862230000,-2,133340919862230000,-2,133340919862230000,1
133340919862280000,5,133340919862280000,0,133340919862280000,2,133340919862280000,2
133340919862330000,-12,133340919862330000,1,133340919862330000,1,133340919862330000,0
133340919862380000,8,133340919862380000,1,133340919862380000,3,133340919862380000,-1
133340919862430000,14,133340919862430000,2,133340919862430000,2,133340919862430000,1
133340919862480000,-26,133340919862480000,-3,133340919862480000,-1,133340919862480000,1
133340919862530000,-8,133340919862530000,-2,133340919862530000,-1,133340919862530000,0
133340919862580000,-17,133340919862580000,-2,133340919862580000,1,133340919862580000,-2
133340919862630000,11,133340919862630000,1,133340919862630000,-1,133340919862630000,0
133340919862680000,-2,133340919862680000,-1,133340919862680000,0,133340919862680000,-3
133340919862730000,2,133340919862730000,0,133340919862730000,-2,133340919862730000,-1
133340919862780000,-31,133340919862780000,-3,133340919862780000,1,133340919862780000,1
133340919862830000,-14,133340919862830000,1,133340919862830000,-1,133340919862830000,3
133340919862880000,-2,133340919862880000,-2,133340919862880000,-1,133340919862880000,-3
133340919862930000,19,133340919862930000,2,133340919862930000,2,133340919862930000,-2
133340919862980000,-10,133340919862980000,1,133340919862980000,0,133340919862980000,-1
133340919863030000,-1,133340919863030000,-2,133340919863030000,-2,133340919863030000,-1
133340919863080000,3,133340919863080000,-2,133340919863080000,2,133340919863080000,2
133340919863130000,-4,133340919863130000,1,133340919863130000,2,133340919863130000,2
133340919863180000,0,133340919863180000,0,133340919863180000,1,133340919863180000,-1
133340919863230000,-19,133340919863230000,-1,133340919863230000,-1,133340919863230000,-2
133340919863280000,-25,133340919863280000,2,133340919863280000,0,133340919863280000,0
133340919863330000,-29,133340919863330000,-1,133340919863330000,-1,133340919863330000,1
133340919863380000,-15,133340919863380000,-1,133340919863380000,4,133340919863380000,0
133340919863430000,-25,133340919863430000,0,133340919863430000,-1,133340919863430000,-2
133340919863480000,-2,133340919863480000,0,133340919863480000,-1,133340919863480000,-1
133340919863530000,-14,133340919863530000,-2,133340919863530000,1,133340919863530000,1
133340919863580000,4,133340919863580000,0,133340919863580000,1,133340919863580000,-2
133340919863630000,6,133340919863630000,1,133340919863630000,1,133340919863630000,1
133340919863680000,6,133340919863680000,2,133340919863680000,-2,133340919863680000,-1
133340919863730000,-33,133340919863730000,-1,133340919863730000,2,133340919863730000,-1
133340919863780000,9,133340919863780000,3,133340919863780000,2,133340919863780000,1
133340919863830000,-27,133340919863830000,0,133340919863830000,0,133340919863830000,2
133340919863880000,-13,133340919863880000,2,133340919863880000,-1,133340919863880000,1
133340919863930000,-17,133340919863930000,2,133340919863930000,-2,133340919863930000,1
133340919863980000,-28,133340919863980000,1,133340919863980000,2,133340919863980000,0
133340919864030000,3,133340919864030000,-1,133340919864030000,-1,133340919864030000,0
133340919864080000,-8,133340919864080000,-2,133340919864080000,1,133340919864080000,0
133340919864130000,0,133340919864130000,2,133340919864130000,1,133340919864130000,-1
133340919864180000,-28,133340919864180000,0,133340919864180000,1,133340919864180000,-4
133340919864230000,5,133340919864230000,-2,133340919864230000,1,133340919864230000,3
133340919864280000,9,133340919864280000,-2,133340919864280000,0,133340919864280000,-1
133340919864330000,30,133340919864330000,0,133340919864330000,-2,133340919864330000,0
133340919864380000,19,133340919864380000,1,133340919864380000,1,133340919864380000,0
133340919864430000,0,133340919864430000,-2,133340919864430000,2,133340919864430000,-1
133340919864480000,-11,133340919864480000,-1,133340919864480000,-2,133340919864480000,0
133340919864530000,-15,133340919864530000,0,133340919864530000,1,133340919864530000,-3
133340919864580000,13,133340919864580000,0,133340919864580000,1,133340919864580000,1
133340919864630000,7,133340919864630000,0,133340919864630000,-1,133340919864630000,0
133340919864680000,5,133340919864680000,0,133340919864680000,3,133340919864680000,-1
133340919864730000,3,133340919864730000,0,133340919864730000,-2,133340919864730000,-4
133340919864780000,9,133340919864780000,-1,133340919864780000,-3,133340919864780000,-3
133340919864830000,8,133340919864830000,3,133340919864830000,-1,133340919864830000,0
133340919864880000,-1,133340919864880000,0,133340919864880000,-1,133340919864880000,-3
133340919864930000,5,133340919864930000,1,133340919864930000,3,133340919864930000,-2
133340919864980000,14,133340919864980000,-1,133340919864980000,0,133340919864980000,2
133340919865030000,3,133340919865030000,2,133340919865030000,-2,133340919865030000,-2
133340919865080000,3,133340919865080000,-4,133340919865080000,1,133340919865080000,-2
133340919865130000,10,133340919865130000,-4,133340919865130000,-2,133340919865130000,-3
133340919865180000,23,133340919865180000,-3,133340919865180000,1,133340919865180000,1
133340919865230000,9,133340919865230000,-1,133340919865230000,0,133340919865230000,2
133340919865280000,-4,133340919865280000,5,133340919865280000,1,133340919865280000,-1
133340919865330000,-1,133340919865330000,0,133340919865330000,-1,133340919865330000,-1
133340919865380000,29,133340919865380000,1,133340919865380000,-3,133340919865380000,-2
133340919865430000,17,133340919865430000,4,133340919865430000,1,133340919865430000,-1
133340919865480000,10,133340919865480000,-1,133340919865480000,-1,133340919865480000,1
133340919865530000,-20,133340919865530000,2,133340919865530000,0,133340919865530000,-1
133340919865580000,-18,133340919865580000,1,133340919865580000,-2,133340919865580000,-2
133340919865630000,-25,133340919865630000,5,133340919865630000,-1,133340919865630000,1
133340919865680000,13,133340919865680000,0,133340919865680000,-1,133340919865680000,1
133340919865730000,-15,133340919865730000,1,133340919865730000,4,133340919865730000,0
133340919865780000,7,133340919865780000,1,133340919865780000,1,133340919865780000,-3
133340919865830000,27,133340919865830000,1,133340919865830000,-1,133340919865830000,0
133340919865880000,-10,133340919865880000,-1,133340919865880000,-1,133340919865880000,1
133340919865930000,8,133340919865930000,-2,133340919865930000,0,133340919865930000,-1
133340919865980000,5,133340919865980000,-4,133340919865980000,0,133340919865980000,3
133340919866030000,-5,133340919866030000,0,133340919866030000,4,133340919866030000,-1
133340919866080000,15,133340919866080000,5,133340919866080000,1,133340919866080000,-1
133340919866130000,5,133340919866130000,0,133340919866130000,0,133340919866130000,1
133340919866180000,-28,133340919866180000,3,133340919866180000,3,133340919866180000,-2
133340919866230000,-5,133340919866230000,-2,133340919866230000,1,133340919866230000,2
133340919866280000,-6,133340919866280000,1,133340919866280000,-1,133340919866280000,-2
133340919866330000,17,133340919866330000,2,133340919866330000,-2,133340919866330000,3
133340919866380000,-10,133340919866380000,1,133340919866380000,1,133340919866380000,0
133340919866430000,25,133340919866430000,2,133340919866430000,1,133340919866430000,-1
133340919866480000,-36,133340919866480000,2,133340919866480000,-1,133340919866480000,1
133340919866530000,15,133340919866530000,2,133340919866530000,-1,133340919866530000,0
133340919866580000,23,133340919866580000,-2,133340919866580000,-3,133340919866580000,3
133340919866630000,10,133340919866630000,-1,133340919866630000,4,133340919866630000,-2
133340919866680000,-9,133340919866680000,0,133340919866680000,6,133340919866680000,0
133340919866730000,16,133340919866730000,0,133340919866730000,0,133340919866730000,0
133340919866780000,6,133340919866780000,0,133340919866780000,-3,133340919866780000,-1
133340919866830000,10,133340919866830000,-2,133340919866830000,-1,133340919866830000,-3
133340919866880000,-8,133340919866880000,-2,133340919866880000,1,133340919866880000,-1
133340919866930000,1,133340919866930000,1,133340919866930000,2,133340919866930000,2
133340919866980000,17,133340919866980000,-3,133340919866980000,1,133340919866980000,-1
133340919867030000,-16,133340919867030000,1,133340919867030000,0,133340919867030000,0
133340919867080000,23,133340919867080000,4,133340919867080000,0,133340919867080000,-2
133340919867130000,-31,133340919867130000,2,133340919867130000,0,133340919867130000,-1
133340919867180000,-17,133340919867180000,2,133340919867180000,-1,133340919867180000,0
133340919867230000,-13,133340919867230000,0,133340919867230000,-1,133340919867230000,1
133340919867280000,5,133340919867280000,0,133340919867280000,3,133340919867280000,1
133340919867330000,-20,133340919867330000,1,133340919867330000,1,133340919867330000,1
133340919867380000,-5,133340919867380000,3,133340919867380000,1,133340919867380000,-1
133340919867430000,17,133340919867430000,2,133340919867430000,1,133340919867430000,-1
133340919867480000,9,133340919867480000,-3,133340919867480000,-1,133340919867480000,-1
133340919867530000,16,133340919867530000,-1,133340919867530000,0,133340919867530000,-2
133340919867580000,-20,133340919867580000,-2,133340919867580000,2,133340919867580000,1
133340919867630000,22,133340919867630000,-3,133340919867630000,1,133340919867630000,-2
133340919867680000,7,133340919867680000,0,133340919867680000,-1,133340919867680000,-3
133340919867730000,3,133340919867730000,0,133340919867730000,0,133340919867730000,2
133340919867780000,7,133340919867780000,0,133340919867780000,1,133340919867780000,1
133340919867830000,7,133340919867830000,-2,133340919867830000,-2,133340919867830000,-1
133340919867880000,-5,133340919867880000,2,133340919867880000,0,133340919867880000,0
133340919867930000,2,133340919867930000,1,133340919867930000,0,133340919867930000,-2
133340919867980000,8,133340919867980000,1,133340919867980000,-1,133340919867980000,2
133340919868030000,-29,133340919868030000,2,133340919868030000,2,133340919868030000,1
133340919868080000,-13,133340919868080000,0,133340919868080000,2,133340919868080000,0
133340919868130000,-3,133340919868130000,0,133340919868130000,-2,133340919868130000,3
133340919868180000,-3,133340919868180000,-2,133340919868180000,0,133340919868180000,2
133340919868230000,-1,133340919868230000,-1,133340919868230000,-4,133340919868230000,1
133340919868280000,-15,133340919868280000,-3,133340919868280000,-1,133340919868280000,0
133340919868330000,3,133340919868330000,1,133340919868330000,1,133340919868330000,-1
133340919868380000,13,133340919868380000,2,133340919868380000,0,133340919868380000,3
133340919868430000,23,133340919868430000,2,133340919868430000,0,133340919868430000,3
133340919868480000,-12,133340919868480000,1,133340919868480000,-3,133340919868480000,-1
133340919868530000,31,133340919868530000,-3,133340919868530000,-2,133340919868530000,0
133340919868580000,-35,133340919868580000,1,133340919868580000,-1,133340919868580000,-1
133340919868630000,-20,133340919868630000,2,133340919868630000,-2,133340919868630000,0
133340919868680000,11,133340919868680000,-4,133340919868680000,2,133340919868680000,3
133340919868730000,5,133340919868730000,-1,133340919868730000,-1,133340919868730000,-4
133340919868780000,18,133340919868780000,1,133340919868780000,1,133340919868780000,-2
133340919868830000,-24,133340919868830000,1,133340919868830000,1,133340919868830000,2
133340919868880000,6,133340919868880000,1,133340919868880000,0,133340919868880000,-3
133340919868930000,19,133340919868930000,-1,133340919868930000,-1,133340919868930000,2
133340919868980000,-24,133340919868980000,0,133340919868980000,-1,133340919868980000,0
133340919869030000,-2,133340919869030000,0,133340919869030000,1,133340919869030000,2
133340919869080000,13,133340919869080000,2,133340919869080000,0,133340919869080000,1
133340919869130000,4,133340919869130000,-2,133340919869130000,0,133340919869130000,-3
133340919869180000,-10,133340919869180000,2,133340919869180000,2,133340919869180000,2
133340919869230000,-8,133340919869230000,-2,133340919869230000,-2,133340919869230000,1
133340919869280000,-11,133340919869280000,-3,133340919869280000,0,133340919869280000,-1
133340919869330000,1,133340919869330000,3,133340919869330000,2,133340919869330000,1
133340919869380000,12,133340919869380000,1,133340919869380000,0,133340919869380000,-5
133340919869430000,-2,133340919869430000,-1,133340919869430000,-1,133340919869430000,-1
133340919869480000,8,133340919869480000,-1,133340919869480000,1,133340919869480000,3
133340919869530000,-3,133340919869530000,0,133340919869530000,-3,133340919869530000,0
133340919869580000,3,133340919869580000,-1,133340919869580000,-2,133340919869580000,1
133340919869630000,-19,133340919869630000,3,133340919869630000,0,133340919869630000,-1
133340919869680000,-19,133340919869680000,0,133340919869680000,5,133340919869680000,4
133340919869730000,2,133340919869730000,1,133340919869730000,-2,133340919869730000,1
133340919869780000,-2,133340919869780000,1,133340919869780000,1,133340919869780000,0
133340919869830000,3,133340919869830000,3,133340919869830000,-1,133340919869830000,-1
133340919869880000,0,133340919869880000,-1,133340919869880000,0,133340919869880000,0
133340919869930000,6,133340919869930000,-1,133340919869930000,3,133340919869930000,-2
133340919869980000,-13,133340919869980000,-3,133340919869980000,0,133340919869980000,1
133340919870030000,-32,133340919870030000,1,133340919870030000,-1,133340919870030000,-2
133340919870080000,6,133340919870080000,-1,133340919870080000,1,133340919870080000,1
133340919870130000,21,133340919870130000,-1,133340919870130000,1,133340919870130000,1
133340919870180000,10,133340919870180000,-1,133340919870180000,1,133340919870180000,0
133340919870230000,-17,133340919870230000,1,133340919870230000,1,133340919870230000,1
133340919870280000,1,133340919870280000,1,133340919870280000,-2,133340919870280000,1
133340919870330000,-9,133340919870330000,1,133340919870330000,0,133340919870330000,0
133340919870380000,8,133340919870380000,0,133340919870380000,1,133340919870380000,0
133340919870430000,-35,133340919870430000,-1,133340919870430000,-2,133340919870430000,-2
133340919870480000,9,133340919870480000,1,133340919870480000,3,133340919870480000,-1
133340919870530000,-32,133340919870530000,-1,133340919870530000,-1,133340919870530000,-2
133340919870580000,-16,133340919870580000,-1,133340919870580000,0,133340919870580000,2
133340919870630000,-18,133340919870630000,-2,133340919870630000,-2,133340919870630000,1
133340919870680000,-28,133340919870680000,2,133340919870680000,-3,133340919870680000,-1
133340919870730000,0,133340919870730000,0,133340919870730000,2,133340919870730000,-2
133340919870780000,-21,133340919870780000,0,133340919870780000,-1,133340919870780000,0
133340919870830000,-13,133340919870830000,0,133340919870830000,1,133340919870830000,0
133340919870880000,-17,133340919870880000,3,133340919870880000,-1,133340919870880000,1
133340919870930000,10,133340919870930000,2,133340919870930000,1,133340919870930000,0
133340919870980000,16,133340919870980000,-2,133340919870980000,-3,133340919870980000,-1
133340919871030000,6,133340919871030000,1,133340919871030000,3,133340919871030000,-3
133340919871080000,-5,133340919871080000,0,133340919871080000,-2,133340919871080000,0
133340919871130000,-16,133340919871130000,0,133340919871130000,3,133340919871130000,1
133340919871180000,-11,133340919871180000,1,133340919871180000,-1,133340919871180000,1
133340919871230000,-14,133340919871230000,1,133340919871230000,2,133340919871230000,-1
133340919871280000,15,133340919871280000,-1,133340919871280000,2,133340919871280000,1
133340919871330000,-1,133340919871330000,2,133340919871330000,-3,133340919871330000,0
133340919871380000,14,133340919871380000,-1,133340919871380000,2,133340919871380000,1
133340919871430000,7,133340919871430000,1,133340919871430000,-2,133340919871430000,0
133340919871480000,17,133340919871480000,-1,133340919871480000,3,133340919871480000,-1
133340919871530000,0,133340919871530000,3,133340919871530000,1,133340919871530000,1
133340919871580000,12,133340919871580000,1,133340919871580000,0,133340919871580000,2
133340919871630000,3,133340919871630000,1,133340919871630000,1,133340919871630000,1
133340919871680000,3,133340919871680000,2,133340919871680000,0,133340919871680000,0
133340919871730000,-7,133340919871730000,4,133340919871730000,1,133340919871730000,1
133340919871780000,0,133340919871780000,1,133340919871780000,2,133340919871780000,-3
133340919871830000,3,133340919871830000,3,133340919871830000,0,133340919871830000,2
133340919871880000,-13,133340919871880000,1,133340919871880000,-1,133340919871880000,-2
133340919871930000,-12,133340919871930000,-1,133340919871930000,2,133340919871930000,0
133340919871980000,-13,133340919871980000,-1,133340919871980000,0,133340919871980000,-1
133340919872030000,18,133340919872030000,1,133340919872030000,2,133340919872030000,2
133340919872080000,32,133340919872080000,-1,133340919872080000,1,133340919872080000,0
133340919872130000,4,133340919872130000,-1,133340919872130000,1,133340919872130000,1
133340919872180000,-3,133340919872180000,0,133340919872180000,-2,133340919872180000,-1
133340919872230000,4,133340919872230000,-1,133340919872230000,-2,133340919872230000,1
133340919872280000,12,133340919872280000,1,133340919872280000,0,133340919872280000,4
133340919872330000,20,133340919872330000,2,133340919872330000,0,133340919872330000,1
133340919872380000,7,133340919872380000,-1,133340919872380000,0,133340919872380000,-3
133340919872430000,-5,133340919872430000,-2,133340919872430000,0,133340919872430000,1
